generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
0,184,540dcfe0,true,0,0,8,6249271,450306,4444032,0
0,185,9002d9a3,true,0,0,8,6249271,450306,4444032,0
0,186,152e3bb9,true,0,0,8,6249271,450306,4444032,0
0,187,95cce2f0,true,0,0,8,6241872,448440,4451414,0
0,188,69c08241,true,0,0,8,6241872,448440,4451414,0
0,189,4dc24fca,true,0,0,8,6241872,448440,4451414,0
0,190,21c51957,true,0,0,8,6241872,448440,4451414,0
0,191,05c7d4dc,true,0,0,8,6241872,448440,4451414,0
0,192,91126d0c,true,0,0,8,6241872,448440,4451414,0
0,193,143e8f16,true,0,0,8,6241872,448440,4451414,0
0,194,d917f61a,true,0,0,8,6241872,448440,4451414,0
0,195,251b96ab,true,0,0,8,6241872,448440,4451414,0
0,196,01195b20,true,0,0,8,6241872,448440,4451414,0
0,197,6d1e0dbd,true,0,0,8,6241872,448440,4451414,0
0,198,491cc036,true,0,0,8,6241872,448440,4451414,0
0,199,caf6b95d,true,0,0,8,6241872,448440,4451414,0
0,200,8860c850,true,0,0,8,6241872,448440,4451414,0
0,201,7d4ac7ae,true,0,0,8,6241872,448440,4451414,0
0,202,b945d1ed,true,0,0,8,6241872,448440,4451414,0
0,203,3c6933f7,true,0,0,8,6241872,448440,4451414,0
0,204,ac9e8d74,true,0,0,8,6234467,446837,4458796,0
0,205,5092edc5,true,0,0,8,6234467,446837,4458796,0
0,206,7490204e,true,0,0,8,6234467,446837,4458796,0
0,207,189776d3,true,0,0,8,6234467,446837,4458796,0
0,208,3c95bb58,true,0,0,8,6234467,446837,4458796,0
0,209,a8400288,true,0,0,8,6234467,446837,4458796,0
0,210,2d6ce092,true,0,0,8,6234467,446837,4458796,0
0,211,e045999e,true,0,0,8,6234467,446837,4458796,0
0,212,1c49f92f,true,0,0,8,6234467,446837,4458796,0
0,213,384b34a4,true,0,0,8,6234467,446837,4458796,0
0,214,544c6239,true,0,0,8,6234467,446837,4458796,0
0,215,704eafb2,true,0,0,8,6234467,446837,4458796,0
0,216,f3a4d6d9,true,0,0,8,6234467,446837,4458796,0
0,217,b132a7d4,true,0,0,8,6234467,446837,4458796,0
0,218,4418a82a,true,0,0,8,6234467,446837,4458796,0
0,219,8017be69,true,0,0,8,6234467,446837,4458796,0
0,220,053b5c73,true,0,0,8,6234467,446837,4458796,0
0,221,e9825af7,true,0,0,8,6230756,445447,4462487,0
0,222,158e3a46,true,0,0,8,6230756,445447,4462487,0
0,223,318cf7cd,true,0,0,8,6230756,445447,4462487,0
0,224,5d8ba150,true,0,0,8,6230756,445447,4462487,0
0,225,79896cdb,true,0,0,8,6230756,445447,4462487,0
0,226,ed5cd50b,true,0,0,8,6230756,445447,4462487,0
0,227,68703711,true,0,0,8,6230756,445447,4462487,0
0,228,a5594e1d,true,0,0,8,6230756,445447,4462487,0
0,229,59552eac,true,0,0,8,6230756,445447,4462487,0
