generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
5,25,60c05d1f,true,0,0,8,8026623,4151374,0,0
5,26,028f89f1,true,0,0,8,6795590,4174535,0,0
5,27,5c61d891,true,0,0,8,7879157,4241264,0,0
5,28,3b0750a6,true,0,0,8,7856047,4424785,0,0
5,29,5f754a9a,true,0,0,8,6679598,4280300,0,0
5,30,ca9aa0dd,true,0,0,8,7721340,4338316,0,0
5,31,a21374f9,true,0,0,8,7564837,4435368,0,0
6,0,39828b72,true,0,0,8,11726919,3382828,0,0
6,1,2ab3a2aa,true,0,0,8,10599663,3629035,0,0
6,2,bd40f02d,true,0,0,8,9268657,3394500,0,0
6,3,d273b177,true,0,0,8,10328534,3736114,0,0
6,4,fe9270be,true,0,0,8,8710460,3474937,0,0
6,5,ea14ef6f,true,0,0,8,9116166,3489109,0,0
6,6,0bca2296,true,0,0,8,9532284,3904957,0,0
6,7,a9c66ffc,true,0,0,8,8570623,3572060,0,0
6,8,fdeae380,true,0,0,8,8962123,3583719,0,0
6,9,56811231,true,0,0,8,7357151,3645711,0,0
6,10,78d2ff52,true,0,0,8,8806939,3678328,0,0
6,11,b612c1e4,true,0,0,8,7691076,3663116,0,0
6,12,be386313,true,0,0,8,8429143,3669184,0,0
6,13,a295a401,true,0,0,8,8699227,4133842,0,0
6,14,debd81f2,true,0,0,8,7248364,3751476,0,0
6,15,6172f82e,true,0,0,8,8651055,3772937,0,0
6,16,3b007fc1,true,0,0,8,8286403,3766306,0,0
6,17,e146dea6,true,0,0,8,7571322,3766120,0,0
6,18,3c883b45,true,0,0,8,8494744,3867546,0,0
6,19,89e99eb0,true,0,0,8,7137464,3857241,0,0
6,20,ab0dc1cc,true,0,0,8,8406959,4282116,0,0
6,21,f6b8d249,true,0,0,8,7449808,3869123,0,0
6,22,ea72232c,true,0,0,8,8338355,3962156,0,0
6,23,9e17925f,true,0,0,8,7024805,3963005,0,0
6,24,a2890975,true,0,0,8,8197714,4047161,0,0
6,25,cd25767e,true,0,0,8,8182227,4056765,0,0
6,26,0f6c2214,true,0,0,8,8038026,4144213,0,0
6,27,1b2f8e8d,true,0,0,8,6910756,4068771,0,0
6,28,60c05d1f,true,0,0,8,8026623,4151374,0,0
6,29,028f89f1,true,0,0,8,6795590,4174535,0,0
6,30,5c61d891,true,0,0,8,7879157,4241264,0,0
6,31,3b0750a6,true,0,0,8,7856047,4424785,0,0
7,0,39828b72,true,0,0,8,11726919,3382828,0,0
7,1,2ab3a2aa,true,0,0,8,10599663,3629035,0,0
7,2,bd40f02d,true,0,0,8,9268657,3394500,0,0
7,3,d273b177,true,0,0,8,10328534,3736114,0,0
7,4,dbb726ac,true,0,0,8,8381181,3409019,0,0
7,5,ea14ef6f,true,0,0,8,9116166,3489109,0,0
7,6,fe9270be,true,0,0,8,8710460,3474937,0,0
7,7,0bca2296,true,0,0,8,9532284,3904957,0,0
7,8,538bb56f,true,0,0,8,8255727,3508840,0,0
7,9,fdeae380,true,0,0,8,8962123,3583719,0,0
7,10,a9c66ffc,true,0,0,8,8570623,3572060,0,0
7,11,04dfaa2d,true,0,0,8,8127947,3608661,0,0
7,12,78d2ff52,true,0,0,8,8806939,3678328,0,0
7,13,be386313,true,0,0,8,8429143,3669184,0,0
7,14,56811231,true,0,0,8,7357151,3645711,0,0
7,15,a295a401,true,0,0,8,8699227,4133842,0,0
7,16,6172f82e,true,0,0,8,8651055,3772937,0,0
7,17,1321a6c2,true,0,0,8,7998304,3708481,0,0
7,18,3b007fc1,true,0,0,8,8286403,3766306,0,0
7,19,b612c1e4,true,0,0,8,7691076,3663116,0,0
7,20,3c883b45,true,0,0,8,8494744,3867546,0,0
7,21,debd81f2,true,0,0,8,7248364,3751476,0,0
7,22,9619ba10,true,0,0,8,7867079,3808302,0,0
7,23,e146dea6,true,0,0,8,7571322,3766120,0,0
7,24,89e99eb0,true,0,0,8,7137464,3857241,0,0
7,25,ab0dc1cc,true,0,0,8,8406959,4282116,0,0
7,26,ea72232c,true,0,0,8,8338355,3962156,0,0
7,27,8fb9bd6c,true,0,0,8,7734640,3908123,0,0
7,28,f6b8d249,true,0,0,8,7449808,3869123,0,0
7,29,9e17925f,true,0,0,8,7024805,3963005,0,0
7,30,a2890975,true,0,0,8,8197714,4047161,0,0
7,31,d2437e07,true,0,0,8,7601343,4007944,0,0
8,0,39828b72,true,0,0,8,11726919,3382828,0,0
8,1,2ab3a2aa,true,0,0,8,10599663,3629035,0,0
8,2,bd40f02d,true,0,0,8,9268657,3394500,0,0
8,3,d273b177,true,0,0,8,10328534,3736114,0,0
8,4,dbb726ac,true,0,0,8,8381181,3409019,0,0
8,5,ea14ef6f,true,0,0,8,9116166,3489109,0,0
8,6,fe9270be,true,0,0,8,8710460,3474937,0,0
8,7,0bca2296,true,0,0,8,9532284,3904957,0,0
