generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
5,12,56021f6f,true,0,0,8,6269998,476277,4423738,0
5,13,56021f6f,true,0,0,8,6269998,476277,4423738,0
5,14,813d1841,true,0,0,8,6298202,458437,4395132,0
5,15,ce8e1200,true,0,0,8,6275537,459006,4417838,0
5,16,ffc85bb8,true,0,0,8,6270411,461473,4422950,0
5,17,add23ff1,true,0,0,8,6242450,459882,4450842,0
5,18,7254fb27,true,0,0,8,6240673,462223,4452613,0
5,19,20788778,true,0,0,8,6212578,461501,4480597,0
5,20,c530fae6,true,0,0,8,6207271,464577,4485876,0
5,21,ea4cf700,true,0,0,8,6206940,464905,4486651,0
5,22,2674d05f,true,0,0,8,6185871,460700,4507622,0
5,23,5cdeb044,true,0,0,8,6187562,461108,4505942,0
5,24,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,25,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,26,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,27,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,28,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,29,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,30,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,31,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,32,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,33,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,34,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,35,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,36,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,37,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,38,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,39,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,40,09ba3733,true,0,0,8,6171975,472972,4521013,0
5,41,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,42,09ba3733,true,0,0,8,6171975,472972,4521013,0
