# KSA64 aligned steady 5 m/s (Up to date)
# 1552 data points written for 20 variables.
#
# [FlightDataType.FlightDataType.TYPE_TIME] (s),[FlightDataType.FlightDataType.TYPE_ALTITUDE] (m),[FlightDataType.FlightDataType.TYPE_POSITION_X] (m),[FlightDataType.FlightDataType.TYPE_POSITION_Y] (m),[FlightDataType.FlightDataType.TYPE_POSITION_XY] (m),[FlightDataType.FlightDataType.TYPE_VELOCITY_TOTAL] (m/s),[FlightDataType.FlightDataType.TYPE_ACCELERATION_TOTAL] (m/s²),[FlightDataType.FlightDataType.TYPE_MACH_NUMBER] (​),[FlightDataType.FlightDataType.TYPE_AOA] (rad),[FlightDataType.FlightDataType.TYPE_PITCH_RATE] (rad/s),[FlightDataType.FlightDataType.TYPE_YAW_RATE] (rad/s),[FlightDataType.FlightDataType.TYPE_MASS] (kg),[FlightDataType.FlightDataType.TYPE_CP_LOCATION] (m),[FlightDataType.FlightDataType.TYPE_CG_LOCATION] (m),[FlightDataType.FlightDataType.TYPE_STABILITY] (​),[FlightDataType.FlightDataType.TYPE_DRAG_COEFF] (​),[FlightDataType.FlightDataType.TYPE_THRUST_FORCE] (N),[FlightDataType.FlightDataType.TYPE_AIR_DENSITY] (kg/m³),[FlightDataType.FlightDataType.TYPE_WIND_VELOCITY] (m/s),[FlightDataType.FlightDataType.TYPE_TIME_STEP] (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.395875,6.969654127,-0.000053362,-0.030553659,0.030553706,38.316792324,105.535587373,0.113536342,0.049382402,0.840538368,0.000168447,2.536282557,1.535118298,1.033421957,8.701244248,1.267552117,295.502602778,1.224203683,5,0.01
0.405875,7.358081561,-0.000060095,-0.030022771,0.030022831,39.368410201,105.39337593,0.116631215,0.039452561,0.862946273,0.000230005,2.535218461,1.541206613,1.03313815,8.81176008,1.267710599,295.155713889,1.224159325,5,0.002125
0.408,7.441976285,-0.000061589,-0.029801427,0.029801491,39.591588439,105.363062093,0.117288608,0.037366816,0.866957739,0.000247195,2.53499234,1.542503786,1.033077808,8.835304342,1.267744716,295.082,1.224149745,5,0.0031875
0.4111875,7.568706997,-0.000063874,-0.029392537,0.029392606,39.926065659,105.258714008,0.118274221,0.034255965,0.872460988,0.000276826,2.53465316,1.544450482,1.032987273,8.870637361,1.267796163,294.822341346,1.224135272,5,0.00478125
0.41596875,7.760799729,-0.000067397,-0.028597962,0.028598042,40.426980078,105.102036169,0.119751118,0.029632374,0.879529698,0.000332011,2.534144388,1.547370561,1.032851422,8.923638341,1.267873923,294.432853365,1.224113335,5,0.007171875
0.423140625,8.053421539,-0.000072903,-0.02697014,0.026970238,41.176519864,104.866655324,0.121962906,0.022802143,0.887366598,0.000454987,2.533381232,1.551743547,1.032647535,9.003018003,1.267991878,293.848621394,1.224079918,5,0.01
0.433140625,8.470384619,-0.000081037,-0.023744258,0.023744397,42.217878792,104.537675658,0.125039375,0.013517237,0.892492436,0.000822239,2.532317135,1.557803622,1.032363028,9.113056202,1.268158953,293.03400601,1.2240323,5,0.01
0.443140625,8.897728163,-0.00008972,-0.019283941,0.01928415,43.254756374,104.207697794,0.128106562,0.004553464,0.890522044,0.002599779,2.531253039,1.563783264,1.032078263,9.221703858,1.268329012,292.219390625,1.223983495,5,0.01
0.453140625,9.335402035,-0.00009897,-0.013454939,0.013455303,44.287036748,103.876693048,0.131163884,0.004068568,-0.887111998,0.003082451,2.530188943,1.564114888,1.031793241,9.232398746,1.268502003,291.40477524,1.22393351,5,0.01
0.463140625,9.783354017,-0.000108805,-0.006122389,0.006123356,45.314604007,103.54491406,0.134210786,0.01229173,-0.869925829,0.001074024,2.529124846,1.558627905,1.03150796,9.142182252,1.268677867,290.590159856,1.223882349,5,0.01
0.473140625,10.241529855,-0.00011924,0.002848702,0.002851196,46.337360505,103.212640971,0.137246751,0.020028225,-0.844909645,0.00068999,2.52806075,1.553564602,1.031222422,9.059318388,1.268856548,289.775544471,1.22383002,5,0.01
0.483140625,10.709873492,-0.000130298,0.013592091,0.013592716,47.355236641,102.880114277,0.140271322,0.027220849,-0.812017469,0.000527784,2.526996654,1.548941666,1.030936625,8.984096589,1.269037989,288.960929087,1.223776529,5,0.01
0.493140625,11.188327388,-0.000142001,0.026238803,0.026239187,48.36819515,102.547450523,0.143284111,0.033813567,-0.771295323,0.000438911,2.525932557,1.544774589,1.030650569,8.916785537,1.269222136,288.146313702,1.223721882,5,0.005859375
0.499,11.473345556,-0.00014917,0.034584315,0.034584637,48.959438831,102.352456163,0.145043819,0.037376056,-0.743849874,0.000404288,2.525309063,1.542550486,1.030482838,8.881120538,1.26933127,287.669,1.223689327,5,0.008789063
0.507789063,11.907318472,-0.000160369,0.04846348,0.048463745,49.843547809,102.150606771,0.147676678,0.042275941,-0.697833934,0.000364145,2.524373822,1.539522869,1.030231074,8.832977136,1.269496733,287.182640031,1.223639759,5,0.01
0.517789063,12.410451256,-0.000173786,0.066332179,0.066332406,50.845880572,101.920329092,0.150663538,0.047165558,-0.638646721,0.000332981,2.523309726,1.536537786,1.029944378,8.786177249,1.269687609,286.629270465,1.22358229,5,0.01
0.527789063,12.923508884,-0.000187953,0.086518759,0.086518963,51.844494939,101.688863204,0.153641042,0.051283231,-0.572581505,0.000309542,2.522245629,1.534052179,1.029657422,8.74804462,1.269881242,286.0759009,1.223523686,5,0.01
0.537789063,13.446443211,-0.000202908,0.109125031,0.109125219,52.839536486,101.455468669,0.15660925,0.054590318,-0.50015986,0.000293375,2.521181533,1.532075095,1.029370206,8.718736144,1.27007761,285.522531335,1.223463952,5,0.009259329
0.547048391,13.939411125,-0.00021749,0.132293393,0.132293572,53.757854169,101.236857942,0.159349463,0.056901797,-0.427986517,0.00028127,2.520196251,1.530704272,1.029104031,8.699577533,1.27026186,285.010148264,1.22340764,5,0.008684727
0.555733119,14.409415029,-0.00023184,0.156035636,0.156035809,54.616702262,101.028892813,0.161912693,0.058395786,-0.356366693,0.000272309,2.519272113,1.529824411,1.02885417,8.688651027,1.270436791,284.529561883,1.22335395,5,0.008267878
0.564000997,14.8636942,-0.000246131,0.180488069,0.180488237,55.432248145,100.827634447,0.164346857,0.059201301,-0.285175989,0.000265637,2.518392331,1.529354118,1.028616119,8.684623091,1.270605226,284.072042679,1.223302055,5,0.00796406
0.571965057,15.307562224,-0.000260502,0.205776572,0.205776737,56.216053309,100.630189997,0.166686217,0.059403394,-0.214342165,0.00026079,2.517544878,1.529240832,1.028386647,8.686638199,1.270769227,283.631335833,1.223251349,5,0.007747376
0.579712433,15.74525093,-0.000275075,0.232029827,0.23202999,56.97700313,100.434271941,0.168957092,0.059059154,-0.14382154,0.00025761,2.516720482,1.529450306,1.028163258,8.694145609,1.270930423,283.202619625,1.223201347,5,0.007603011
0.587315443,16.180422841,-0.000289964,0.259390689,0.259390851,57.722438978,100.237933498,0.171181219,0.058206118,-0.073590705,0.000256275,2.515911449,1.529961106,1.02794388,8.706809564,1.271090208,282.781892144,1.223151632,5,0.003684557
0.591,16.393320452,-0.000297396,0.273221239,0.2732214,58.083253692,100.141241408,0.172257552,0.057611101,-0.039351286,0.000255661,2.515519376,1.530316739,1.02783751,8.714822388,1.271168212,282.578,1.22312731,5,0.005526835
0.596526835,16.715117117,-0.000308815,0.294666413,0.294666575,58.623673549,99.881826238,0.173869343,0.056499717,0.012072069,0.00025554,2.514931268,1.530981256,1.027677889,8.729115943,1.27128585,281.988693649,1.223090546,5,0.007506985
0.60403382,17.156904108,-0.00032486,0.325135966,0.325136129,59.355852953,99.525599699,0.176052344,0.054578013,0.081623162,0.00025681,2.514132452,1.532132732,1.027460951,8.752849236,1.271446763,281.18825103,1.223040073,5,0.007577653
0.611611473,17.608320556,-0.000341699,0.357449967,0.357450131,60.092851855,99.161442225,0.178248738,0.052172171,0.150767442,0.000259273,2.513326117,1.533580167,1.02724182,8.781753559,1.271610505,280.380273421,1.222988499,5,0.007740832
0.619352305,18.075115147,-0.00035959,0.392059368,0.392059533,60.843677592,98.784753098,0.180485159,0.049254137,0.219452212,0.000263558,2.512502418,1.535345579,1.027017814,8.816257327,1.27177913,279.554896587,1.222935167,5,0.008017007
0.627369312,18.5645731,-0.000378877,0.429582964,0.429583131,61.619213168,98.389844039,0.182793757,0.045772968,0.28757689,0.000270187,2.511649331,1.53746659,1.02678565,8.857069968,1.27195521,278.700072187,1.222879244,5,0.008444926
0.635814238,19.086750682,-0.000400054,0.47092133,0.4709215,62.433947999,97.969012457,0.185217304,0.041643994,0.35497323,0.000280029,2.51075071,1.540004049,1.026540911,8.905323433,1.27214226,277.799620348,1.222819582,5,0.009098225
0.644912462,19.656874162,-0.000423889,0.51748428,0.517484454,63.30926563,97.51076108,0.187818882,0.036726208,0.421338249,0.000294342,2.509782571,1.543057871,1.026277028,8.962864539,1.272345562,276.829509647,1.222754439,5,0.01
0.654912462,20.292515861,-0.000451346,0.571005656,0.571005834,64.268463473,97.002374892,0.190666957,0.030849088,0.485304892,0.000319224,2.508718474,1.546753493,1.025986737,9.031994787,1.272571114,275.763245911,1.222681809,5,0.01
0.664912462,20.937568616,-0.000480165,0.6268774,0.626877584,65.224640868,96.490428002,0.193502956,0.024588498,0.538361466,0.000361422,2.507654378,1.550746606,1.025696182,9.106289222,1.272798815,274.696982175,1.222608101,5,0.01
0.674912462,21.592008761,-0.000510387,0.68498037,0.68498056,66.177727023,95.976396157,0.196326565,0.018068781,0.579164733,0.000433777,2.506590282,1.554968077,1.025405362,9.184548805,1.273028602,273.630718438,1.222533319,5,0.007087538
0.682,22.061517635,-0.000532679,0.727441749,0.727441944,66.851289686,95.611592941,0.198320077,0.013363067,0.600055447,0.000531032,2.505836099,1.558055715,1.025199081,9.241677363,1.273192688,272.875,1.222479667,5,0.01
0.692,22.731948382,-0.000565388,0.789053998,0.7890542,67.799601993,95.264863315,0.201123948,0.006709459,0.617554218,0.000904586,2.504772003,1.56248078,1.024907808,9.323475881,1.273426074,272.229065934,1.222403053,5,0.01
0.702,23.411720636,-0.000599599,0.852533687,0.852533898,68.746038116,94.919489077,0.203919035,0.000165325,0.620377688,0.030633077,2.503707907,1.566902046,1.024616268,9.405213107,1.273661755,271.583131868,1.222325369,5,0.01
0.712,24.100826302,-0.000635346,0.917740133,0.917740353,69.690371673,94.576165498,0.206704784,0.006141982,-0.609951842,0.000667259,2.50264381,1.562874688,1.024324463,9.340425013,1.273899657,270.937197802,1.222246617,5,0.01
0.722,24.79925562,-0.00067266,0.984531931,0.984532161,70.632375051,94.235880899,0.209480666,0.012061318,-0.583520622,0.000264777,2.501579714,1.558943306,1.024032391,9.277306099,1.274139707,270.291263736,1.222166796,5,0.01
0.732,25.506996847,-0.000711568,1.052769397,1.052769637,71.571825108,93.899432052,0.212246224,0.017461629,-0.542951244,0.000135933,2.500515617,1.555406255,1.023740051,9.221030961,1.274381836,269.64532967,1.222085909,5,0.01
0.742,26.224035899,-0.000752092,1.122318131,1.122318383,72.508515181,93.566998016,0.21500111,0.022222629,-0.489089582,0.000072935,2.499451521,1.552327087,1.023447445,9.172701821,1.274625982,268.999395604,1.222003956,5,0.01
0.752,26.950356117,-0.000794246,1.193052644,1.193052909,73.442266433,93.238101118,0.217745117,0.02623817,-0.423126444,0.000037125,2.498387425,1.549758852,1.023154571,9.133238761,1.274872094,268.353461538,1.22192094,5,0.009759718
0.761759718,27.66815497,-0.000836972,1.263122718,1.263122996,74.350610069,92.919497558,0.220412648,0.029353089,-0.348529669,0.000015322,2.497348897,1.54778552,1.022868476,9.103975922,1.275114154,267.723048137,1.221838895,5,0.008614063
0.77037378,28.309007428,-0.000875987,1.325743755,1.325744044,75.149808289,92.639147062,0.222758467,0.031389651,-0.275648354,0.000002842,2.496432277,1.546505345,1.022615752,9.086156168,1.275329309,267.166636483,1.221765642,5,0.00262622
0.773,28.505749372,-0.000888126,1.344971503,1.344971796,75.392986759,92.553662361,0.223472072,0.031872048,-0.252323084,-0.000000305,2.496152822,1.546203556,1.022538663,9.082259063,1.275395185,266.997,1.221743154,5,0.00393933
0.77693933,28.802053346,-0.000906547,1.37392769,1.373927989,75.757212079,92.36436596,0.224540761,0.032471741,-0.216510674,-0.00000431,2.49573364,1.545829475,1.022422995,9.07777724,1.275494211,266.590296676,1.221709284,5,0.005908995
0.782848324,29.249184212,-0.000934659,1.417612281,1.417612589,76.30214466,92.079984104,0.226139443,0.033089296,-0.161214417,-0.000009913,2.495104866,1.54544645,1.022249415,9.074144704,1.275643177,265.980241691,1.221658172,5,0.007352549
0.790200873,29.810017867,-0.000970443,1.472374241,1.472374561,76.977840181,91.724989574,0.228121497,0.033381041,-0.090438259,-0.000014469,2.494322484,1.545269689,1.022033297,9.074827284,1.275829249,265.221151616,1.221594062,5,0.007171689
0.797372562,30.361814775,-0.001006203,1.526209427,1.526209759,77.634384012,91.377098435,0.23004727,0.033156496,-0.020194581,-0.000016957,2.493559347,1.545416903,1.021822356,9.081038992,1.276011506,264.480733871,1.221530984,5,0.007100234
0.804472795,30.912726231,-0.001042439,1.579910197,1.579910541,78.281919943,91.030823837,0.231946696,0.032445481,0.049552988,-0.000016136,2.492803813,1.545869903,1.02161338,9.09252007,1.276192686,263.747693269,1.221468004,5,0.007132991
0.811605786,31.47078273,-0.001079672,1.634261178,1.634261534,78.929967636,90.681035285,0.233847865,0.031255244,0.118720465,-0.000014329,2.492044794,1.546625717,1.021403303,9.109272159,1.276375443,263.011270739,1.221404207,5,0.00728811
0.818893897,32.045721583,-0.00111857,1.690217312,1.690217682,79.589537718,90.321817852,0.235783257,0.029568808,0.187243471,-0.000012192,2.491269269,1.547697731,1.021188516,9.131589972,1.27656294,262.258833402,1.221338478,5,0.007591842
0.826485738,32.649700654,-0.001160006,1.748974996,1.74897538,80.273818132,89.946099314,0.237791785,0.027340216,0.254980938,-0.000004448,2.490461424,1.549119066,1.020964625,9.160124196,1.276759071,261.475038321,1.221269427,5,0.008099915
0.834585654,33.299788838,-0.001205243,1.812219378,1.812219779,81.000741701,89.544280876,0.239926377,0.024481476,0.321649921,0.000004781,2.489599515,1.550951744,1.020725578,9.196055475,1.276969241,260.63878884,1.221195102,5,0.008936704
0.843522358,34.023815127,-0.001256378,1.882706215,1.882706634,81.798937594,89.101050903,0.242271548,0.020828279,0.38669948,0.000023997,2.488648564,1.553310469,1.020461629,9.241542193,1.2772022,259.716147804,1.221112322,5,0.01
0.853522358,34.842366781,-0.001315118,1.962537046,1.962537487,82.687253611,88.607077675,0.244883354,0.016241575,0.446716038,0.00006227,2.487584467,1.556299719,1.02016602,9.298513643,1.277464179,258.683730222,1.221018731,5,0.010477642
0.864,35.709445203,-0.001378381,2.047375994,2.047376458,83.612362233,88.09394761,0.247605669,0.01103901,0.492880699,0.000146961,2.486469545,1.559728963,1.019855999,9.363366123,1.277740088,257.602,1.220919587,5,0.01
0.874,36.545929518,-0.001440398,2.129610802,2.129611289,84.490263017,87.711187988,0.250191441,0.005874775,0.519339714,0.000371463,2.485405449,1.563174545,1.019559833,9.428261682,1.278004849,256.821010989,1.220823938,5,0.01
0.884,37.391078128,-0.001504019,2.21320952,2.213210031,85.363602484,87.334893032,0.252766155,0.000699341,0.527614447,0.003967131,2.484341352,1.566670071,1.019263395,9.494028181,1.278271085,256.040021978,1.220727295,5,0.01
0.894,38.244830985,-0.001569249,2.298304361,2.298304896,86.23223676,86.965035215,0.255329354,0.004306395,-0.517459418,0.000774253,2.483277256,1.564242609,1.018966684,9.45707318,1.278538715,255.259032967,1.220629664,5,0.01
0.904,39.107126447,-0.001636097,2.385027284,2.385027845,87.096049531,86.601123957,0.257880596,0.008966063,-0.489237575,0.000428046,2.48221316,1.561136036,1.0186697,9.408344646,1.27880766,254.478043956,1.220531053,5,0.01
0.914,39.977902036,-0.001704577,2.473505943,2.47350653,87.95497644,86.241357937,0.260419521,0.013115949,-0.444040271,0.000326262,2.481149063,1.558399813,1.018372443,9.366044074,1.279077846,253.697054945,1.220431467,5,0.01
0.924,40.857095539,-0.001774711,2.56385865,2.563859264,88.809022631,85.882675093,0.262945895,0.016611616,-0.383575914,0.000280844,2.480084967,1.556117717,1.018074913,9.331624474,1.279349214,252.916065934,1.220330915,5,0.01
0.934,41.744646277,-0.001846523,2.656189399,2.65619004,89.658269759,85.521067975,0.265459637,0.01933345,-0.310130971,0.000256033,2.47902087,1.55435623,1.017777109,9.306238868,1.279621718,252.135076923,1.220229403,5,0.008832193
0.942832193,42.535452195,-0.001911373,2.739451289,2.739451956,90.404473193,85.195735742,0.267669379,0.021021033,-0.236691105,0.000242766,2.47808104,1.553272345,1.017513855,9.292006155,1.279863322,251.445292323,1.220138953,5,0.008039228
0.950871421,43.260855318,-0.001971584,2.816674708,2.816675398,91.080656824,84.892216963,0.269672338,0.021935923,-0.164786327,0.000232882,2.477225589,1.552689575,1.017274049,9.286057888,1.28008398,250.817437475,1.220055981,5,0.004128579
0.955,43.635453141,-0.002002951,2.856873338,2.85687404,91.426837613,84.732985196,0.270697912,0.022169768,-0.126590467,0.000229231,2.476786268,1.552542714,1.017150827,9.285647908,1.280197576,250.495,1.220013133,5,0.006192868
0.961192868,44.199966107,-0.002050578,2.91786386,2.917864581,91.944395455,84.361044368,0.272231283,0.022218592,-0.068390597,0.00022781,2.476127287,1.552516886,1.016965906,9.288407151,1.28036819,249.692552352,1.21994856,5,0.007390351
0.96858322,44.877726479,-0.00210833,2.991737229,2.991737972,92.559007135,83.909303991,0.274052203,0.021807168,0.001375534,0.000227597,2.475340882,1.552788509,1.01674509,9.296947844,1.280572004,248.734939546,1.219871031,5,0.007426854
0.976010074,45.563295463,-0.002167391,3.067164954,3.06716572,93.173446217,83.446556565,0.275872446,0.020893603,0.070328182,0.000228996,2.474550594,1.553384401,1.016523031,9.311134096,1.28077705,247.772596828,1.219792607,5,0.007647224
0.983657298,46.273855583,-0.002229297,3.146062612,3.146063402,93.802866831,82.96137594,0.277736708,0.01945767,0.13830471,0.000231865,2.473736855,1.554319894,1.016294225,9.331327289,1.280988411,246.781699429,1.219711321,5,0.00810975
0.991767049,47.032520446,-0.00229618,3.231071098,3.231071914,94.466862505,82.438523681,0.279702775,0.017433335,0.205014798,0.000240197,2.4728739,1.555641598,1.016051403,9.358461885,1.281212801,245.730869716,1.219624529,5,0.008949332
1.00071638,47.875824717,-0.00237149,3.326432805,3.32643365,95.195531074,81.854116298,0.281859387,0.014678804,0.269802649,0.000254949,2.471921604,1.557448211,1.015783232,9.394446209,1.281460694,244.57125034,1.219528051,5,0.01
1.01071638,48.8256647,-0.002457544,3.434835905,3.434836785,96.004782649,81.196101365,0.284253063,0.011084614,0.328373305,0.000287108,2.470857508,1.559821595,1.015483315,9.44081099,1.281737991,243.275489471,1.21941938,5,0.01
1.02071638,49.783413184,-0.002545647,3.54507793,3.545078844,96.808819387,80.537831141,0.28662958,0.00711422,0.369753737,0.000369281,2.469793412,1.562465832,1.015183121,9.491878166,1.282015541,241.979728601,1.2193098,5,0.01
1.03071638,50.749031378,-0.002635833,3.657031447,3.657032397,97.607592434,79.883969058,0.288988664,0.002958769,0.392053868,0.000688195,2.468729315,1.56525945,1.014882649,9.545540959,1.282293267,240.683967732,1.219199315,5,0.01
1.04071638,51.722481038,-0.002728135,3.770560047,3.770561034,98.400991648,79.237883803,0.291329956,0.001182915,-0.394335999,0.001221274,2.467665219,1.566466267,1.0145819,9.571687658,1.282571077,239.388206862,1.219087929,5,0.00628362
1.047,52.338148975,-0.002787229,3.842640441,3.842641452,98.896719168,78.836674885,0.292791862,0.00368956,-0.385506599,0.000295873,2.466996581,1.564780926,1.014392778,9.54573776,1.282745643,238.574,1.219017479,5,0.00942543
1.05642543,53.267399162,-0.002877468,3.951749236,3.951750284,99.636491696,78.317257129,0.29497212,0.007190132,-0.35795231,0.000083792,2.465993625,1.562445086,1.01410889,9.51014943,1.283007561,237.537927771,1.218911142,5,0.01
1.06642543,54.260808399,-0.002975316,4.068696953,4.06869804,100.416529335,77.774921848,0.297269436,0.010419585,-0.311350077,0.000013123,2.464929528,1.560308942,1.013807425,9.478329411,1.283285581,236.438697001,1.218797459,5,0.01
1.07642543,55.261916044,-0.003075343,4.186750509,4.186751638,101.191454177,77.239011909,0.299550286,0.013003792,-0.249289003,-0.000019521,2.463865432,1.558613482,1.013505681,9.454157281,1.28356368,235.339466232,1.21868289,5,0.01
1.08642543,56.270681946,-0.00317755,4.305808504,4.305809677,101.961151657,76.705747468,0.301814668,0.014826483,-0.174988508,-0.0000393,2.462801336,1.557426714,1.013203658,9.438812578,1.283841813,234.240235463,1.218567439,5,0.008815922
1.095241351,57.166318943,-0.003269462,4.41153929,4.411540501,102.635307725,76.234661206,0.30379738,0.015739315,-0.102381206,-0.00004357,2.461863236,1.556837759,1.012937165,9.433219921,1.284087021,233.271162239,1.218464931,5,0.008214402
1.103455754,58.006143208,-0.00335662,4.510671447,4.510672696,103.259713692,75.792899452,0.305633537,0.015980157,-0.031412966,-0.00005124,2.460989145,1.556687824,1.012688659,9.43492949,1.284315497,232.36820985,1.218368807,5,0.007996391
1.111452145,58.828559648,-0.003442865,4.607727664,4.60772895,103.864046063,75.359334722,0.307410676,0.015649952,0.038306346,-0.000051447,2.460138252,1.556910472,1.012446567,9.442989783,1.284537905,231.489221927,1.218274672,5,0.00806477
1.119516915,59.662857812,-0.00353124,4.706166848,4.706168172,104.470023936,74.918603823,0.309192889,0.014772917,0.106744591,-0.000050559,2.459280083,1.557490919,1.012202223,9.457294676,1.28476221,230.602717624,1.218179173,5,0.008449077
1.127965992,60.542103031,-0.00362532,4.809904993,4.809906359,105.101054902,74.454277577,0.311049274,0.013311991,0.173642764,-0.000047755,2.458381019,1.558455953,1.011946039,9.478475046,1.284997192,229.673969071,1.218078526,5,0.009283733
1.137249725,61.514287164,-0.003730444,4.924641054,4.924642467,105.78986492,73.943546789,0.313076473,0.01114789,0.238280458,-0.000031859,2.457393141,1.559888605,1.011664316,9.508208557,1.285255363,228.65347255,1.217967235,5,0.001
1.138249725,61.619384096,-0.003741877,4.937048769,4.937050187,105.863772244,73.884641322,0.313294049,0.010884378,0.244555754,-0.000029684,2.457286731,1.560063428,1.011633956,9.511767185,1.28528317,228.53371885,1.217955204,5,0.0015
1.139749725,61.777166778,-0.003759065,4.955678727,4.955680152,105.974504736,73.778333002,0.31362006,0.010479194,0.253690906,-0.000026736,2.457127117,1.560332418,1.01158841,9.517222381,1.285324869,228.309785517,1.217937141,5,0.00225
