# KSA64 aligned calm (Up to date)
# 1558 data points written for 20 variables.
#
# [FlightDataType.FlightDataType.TYPE_TIME] (s),[FlightDataType.FlightDataType.TYPE_ALTITUDE] (m),[FlightDataType.FlightDataType.TYPE_POSITION_X] (m),[FlightDataType.FlightDataType.TYPE_POSITION_Y] (m),[FlightDataType.FlightDataType.TYPE_POSITION_XY] (m),[FlightDataType.FlightDataType.TYPE_VELOCITY_TOTAL] (m/s),[FlightDataType.FlightDataType.TYPE_ACCELERATION_TOTAL] (m/s²),[FlightDataType.FlightDataType.TYPE_MACH_NUMBER] (​),[FlightDataType.FlightDataType.TYPE_AOA] (rad),[FlightDataType.FlightDataType.TYPE_PITCH_RATE] (rad/s),[FlightDataType.FlightDataType.TYPE_YAW_RATE] (rad/s),[FlightDataType.FlightDataType.TYPE_MASS] (kg),[FlightDataType.FlightDataType.TYPE_CP_LOCATION] (m),[FlightDataType.FlightDataType.TYPE_CG_LOCATION] (m),[FlightDataType.FlightDataType.TYPE_STABILITY] (​),[FlightDataType.FlightDataType.TYPE_DRAG_COEFF] (​),[FlightDataType.FlightDataType.TYPE_THRUST_FORCE] (N),[FlightDataType.FlightDataType.TYPE_AIR_DENSITY] (kg/m³),[FlightDataType.FlightDataType.TYPE_WIND_VELOCITY] (m/s),[FlightDataType.FlightDataType.TYPE_TIME_STEP] (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
10.039808594,726.681547105,-0.521851674,-0.000048483,0.521851677,19.246630663,10.089733028,0.057022576,0.000078194,0.001938269,0.000000962,2.331111473,1.56673841,0.973545811,10.288123053,1.265221988,0,1.142207508,0,0.01
10.049808594,726.873507461,-0.522615796,-0.000048676,0.522615798,19.145749883,10.086590088,0.056723821,0.000079967,0.001954593,0.000000415,2.331111473,1.566737005,0.973545811,10.288098685,1.265212729,0,1.142186175,0,0.01
10.059808594,727.064459157,-0.523379978,-0.00004887,0.52337998,19.044900452,10.083464788,0.056425156,0.000081785,0.001971245,-0.000000099,2.331111473,1.56673557,0.973545811,10.288073792,1.2652035,0,1.142164955,0,0.01
10.069808594,727.254402507,-0.524144219,-0.000049065,0.524144221,18.944082194,10.080357104,0.056126582,0.000083651,0.001987942,-0.000000661,2.331111473,1.566734103,0.973545811,10.288048357,1.265194301,0,1.142143846,0,0.01
10.079808594,727.443337821,-0.524908516,-0.00004926,0.524908519,18.843294933,10.077267013,0.055828098,0.000085565,0.002004804,-0.000001087,2.331111473,1.566732604,0.973545811,10.28802236,1.265185132,0,1.142122849,0,0.01
10.089808594,727.631265408,-0.52567287,-0.000049456,0.525672872,18.742538493,10.074194493,0.055529703,0.000087531,0.002021943,-0.000001458,2.331111473,1.566731072,0.973545811,10.287995787,1.265175992,0,1.142101964,0,0.01
10.099808594,727.818185576,-0.526437278,-0.000049652,0.52643728,18.641812699,10.07113952,0.055231396,0.000089547,0.002039448,-0.000001883,2.331111473,1.566729506,0.973545811,10.287968626,1.265166883,0,1.14208119,0,0.01
10.109808594,728.004098629,-0.527201738,-0.000049848,0.527201741,18.541117375,10.068102072,0.054933179,0.000091616,0.002057024,-0.000002176,2.331111473,1.566727905,0.973545811,10.287940866,1.265157802,0,1.142060528,0,0.01
10.119808594,728.189004872,-0.52796625,-0.000050045,0.527966252,18.440452348,10.065082125,0.054635048,0.000093739,0.002074885,-0.00000239,2.331111473,1.566726269,0.973545811,10.287912487,1.265148752,0,1.142039979,0,0.01
10.129808594,728.372904607,-0.528730811,-0.000050242,0.528730814,18.339817441,10.062079659,0.054337006,0.000095917,0.002092887,-0.000002777,2.331111473,1.566724596,0.973545811,10.287883469,1.26513973,0,1.14201954,0,0.01
10.139808594,728.555798133,-0.529495421,-0.00005044,0.529495423,18.23921248,10.059094649,0.05403905,0.000098153,0.002111097,-0.00000299,2.331111473,1.566722885,0.973545811,10.287853792,1.265130738,0,1.141999214,0,0.01
10.149808594,728.73768575,-0.530260077,-0.000050639,0.530260079,18.138637291,10.056127075,0.05374118,0.000100448,0.002129528,-0.000003176,2.331111473,1.566721135,0.973545811,10.287823439,1.265121775,0,1.141978999,0,0.01
10.159808594,728.918567754,-0.531024778,-0.000050838,0.53102478,18.0380917,10.053176914,0.053443396,0.000102803,0.002148206,-0.000003437,2.331111473,1.566719344,0.973545811,10.287792382,1.265112841,0,1.141958895,0,0.01
10.169808594,729.09844444,-0.531789522,-0.000051037,0.531789525,17.937575533,10.050244144,0.053145698,0.000105221,0.002167224,-0.000003625,2.331111473,1.566717512,0.973545811,10.287760611,1.265103936,0,1.141938903,0,0.01
10.179808594,729.277316102,-0.532554309,-0.000051238,0.532554311,17.837088617,10.047328744,0.052848084,0.000107703,0.002186225,-0.000003921,2.331111473,1.566715638,0.973545811,10.2877281,1.265095059,0,1.141919023,0,0.01
10.189808594,729.45518303,-0.533319135,-0.000051438,0.533319138,17.736630777,10.044430691,0.052550555,0.000110252,0.002205615,-0.00000418,2.331111473,1.566713719,0.973545811,10.287694818,1.265086211,0,1.141899254,0,0.01
10.199808594,729.632045515,-0.534084001,-0.000051639,0.534084003,17.636201841,10.041549965,0.052253109,0.000112869,0.00222513,-0.000004382,2.331111473,1.566711754,0.973545811,10.287660748,1.265077392,0,1.141879597,0,0.01
10.209808594,729.807903845,-0.534848903,-0.000051841,0.534848905,17.535801636,10.038686544,0.051955747,0.000115556,0.002245036,-0.000004615,2.331111473,1.566709743,0.973545811,10.287625864,1.265068601,0,1.141860051,0,0.01
10.219808594,729.982758306,-0.53561384,-0.000052044,0.535613843,17.435429988,10.035840407,0.051658467,0.000118315,0.002265205,-0.000004662,2.331111473,1.566707684,0.973545811,10.287590156,1.265059839,0,1.141840617,0,0.01
10.229808594,730.156609183,-0.536378812,-0.000052247,0.536378814,17.335086726,10.033011533,0.05136127,0.000121147,0.002285639,-0.000004736,2.331111473,1.566705577,0.973545811,10.2875536,1.265051104,0,1.141821294,0,0.01
10.239808594,730.329456759,-0.537143815,-0.00005245,0.537143818,17.234771677,10.0301999,0.051064155,0.000124055,0.002306232,-0.000004739,2.331111473,1.566703418,0.973545811,10.287516167,1.265042398,0,1.141802082,0,0.01
10.249808594,730.501301315,-0.537908849,-0.000052655,0.537908851,17.134484669,10.027405489,0.05076712,0.000127041,0.002327055,-0.000004777,2.331111473,1.566701207,0.973545811,10.287477821,1.265033719,0,1.141782982,0,0.01
10.259808594,730.672143129,-0.538673911,-0.00005286,0.538673914,17.034225529,10.024628279,0.050470167,0.00013011,0.00234806,-0.000004805,2.331111473,1.566698942,0.973545811,10.287438528,1.265025068,0,1.141763993,0,0.01
10.269808594,730.841982481,-0.539439001,-0.000053065,0.539439003,16.933994087,10.021868248,0.050173294,0.000133262,0.002369395,-0.000004961,2.331111473,1.56669662,0.973545811,10.287398265,1.265016445,0,1.141745115,0,0.01
10.279808594,731.010819646,-0.540204115,-0.000053271,0.540204118,16.833790171,10.019125377,0.0498765,0.0001365,0.002391007,-0.000005115,2.331111473,1.566694241,0.973545811,10.287357005,1.26500785,0,1.141726348,0,0.01
10.289808594,731.178654898,-0.540969254,-0.000053478,0.540969256,16.733613609,10.016399645,0.049579786,0.000139827,0.002412817,-0.000005226,2.331111473,1.566691802,0.973545811,10.287314707,1.264999281,0,1.141707693,0,0.01
10.299808594,731.34548851,-0.541734414,-0.000053685,0.541734417,16.63346423,10.013691032,0.049283151,0.000143246,0.002434948,-0.000005299,2.331111473,1.566689302,0.973545811,10.287271347,1.264990741,0,1.141689149,0,0.01
10.309808594,731.511320753,-0.542499594,-0.000053893,0.542499597,16.533341864,10.010999519,0.048986594,0.000146758,0.002457419,-0.000005245,2.331111473,1.566686739,0.973545811,10.287226898,1.264982227,0,1.141670716,0,0.01
10.319808594,731.676151895,-0.543264793,-0.000054102,0.543264795,16.433246339,10.008325085,0.048690115,0.000150368,0.002480044,-0.000005286,2.331111473,1.566684111,0.973545811,10.287181318,1.26497374,0,1.141652394,0,0.01
10.329808594,731.839982205,-0.544030008,-0.000054311,0.544030011,16.333177486,10.005667711,0.048393713,0.000154078,0.002503054,-0.000005257,2.331111473,1.566681416,0.973545811,10.287134572,1.26496528,0,1.141634184,0,0.01
10.339808594,732.002811948,-0.544795238,-0.000054521,0.544795241,16.233135133,10.003027377,0.048097389,0.00015789,0.00252627,-0.000005187,2.331111473,1.566678652,0.973545811,10.28708663,1.264956847,0,1.141616084,0,0.01
10.349808594,732.164641388,-0.545560481,-0.000054732,0.545560483,16.133119112,10.000404064,0.04780114,0.000161809,0.002549898,-0.000005193,2.331111473,1.566675816,0.973545811,10.287037451,1.264948441,0,1.141598095,0,0.01
10.359808594,732.325470788,-0.546325735,-0.000054943,0.546325737,16.033129251,9.997797752,0.047504967,0.000165837,0.002573696,-0.000005243,2.331111473,1.566672908,0.973545811,10.286987002,1.264940061,0,1.141580218,0,0.01
10.369808594,732.485300407,-0.547090998,-0.000055155,0.547091001,15.933165382,9.995208423,0.04720887,0.000169979,0.002597736,-0.00000508,2.331111473,1.566669922,0.973545811,10.286935229,1.264931707,0,1.141562451,0,0.01
10.379808594,732.644130506,-0.547856269,-0.000055367,0.547856272,15.833227334,9.992636057,0.046912847,0.000174237,0.002622197,-0.000005033,2.331111473,1.566666859,0.973545811,10.286882093,1.26492338,0,1.141544796,0,0.01
10.389808594,732.801961341,-0.548621545,-0.00005558,0.548621548,15.733314939,9.990080635,0.046616899,0.000178616,0.002646841,-0.000004949,2.331111473,1.566663714,0.973545811,10.286827557,1.264915079,0,1.141527251,0,0.01
10.399808594,732.958793167,-0.549386826,-0.000055794,0.549386829,15.633428028,9.987542139,0.046321025,0.000183119,0.002671805,-0.00000488,2.331111473,1.566660486,0.973545811,10.286771563,1.264906803,0,1.141509818,0,0.01
10.409808594,733.114626239,-0.550152108,-0.000056008,0.550152111,15.533566431,9.985020549,0.046025224,0.000187751,0.002697065,-0.000004726,2.331111473,1.566657171,0.973545811,10.28671407,1.264898554,0,1.141492495,0,0.01
10.419808594,733.269460809,-0.55091739,-0.000056223,0.550917393,15.433729979,9.982515849,0.045729496,0.000192516,0.002722583,-0.000004662,2.331111473,1.566653766,0.973545811,10.286655022,1.26489033,0,1.141475283,0,0.01
10.429808594,733.423297127,-0.55168267,-0.000056439,0.551682673,15.333918505,9.980028018,0.04543384,0.000197418,0.002748495,-0.000004662,2.331111473,1.566650269,0.973545811,10.28659437,1.264882131,0,1.141458182,0,0.01
10.439808594,733.576135443,-0.552447946,-0.000056655,0.552447949,15.23413184,9.977557038,0.045138256,0.000202461,0.002774809,-0.000004537,2.331111473,1.566646677,0.973545811,10.286532076,1.264873958,0,1.141441192,0,0.01
10.449808594,733.727976002,-0.553213217,-0.000056872,0.55321322,15.134369816,9.975102893,0.044842744,0.000207649,0.00280135,-0.000004498,2.331111473,1.566642988,0.973545811,10.286468082,1.26486581,0,1.141424312,0,0.01
10.459808594,733.878819051,-0.55397848,-0.00005709,0.553978483,15.034632264,9.972665563,0.044547303,0.000212988,0.002828233,-0.000004405,2.331111473,1.566639197,0.973545811,10.286402331,1.264857687,0,1.141407544,0,0.01
10.469808594,734.028664833,-0.554743733,-0.000057308,0.554743736,14.934919018,9.970245031,0.044251932,0.000218481,0.002855433,-0.000004352,2.331111473,1.566635301,0.973545811,10.286334765,1.264849589,0,1.141390886,0,0.01
10.479808594,734.177513591,-0.555508974,-0.000057527,0.555508977,14.835229909,9.967841279,0.043956631,0.000224135,0.00288298,-0.000004204,2.331111473,1.566631297,0.973545811,10.286265324,1.264841516,0,1.141374339,0,0.01
10.489808594,734.325365564,-0.556274201,-0.000057746,0.556274204,14.73556477,9.96545429,0.043661399,0.000229955,0.002910836,-0.000004122,2.331111473,1.566627182,0.973545811,10.286193946,1.264833467,0,1.141357902,0,0.01
10.499808594,734.472220992,-0.557039413,-0.000057966,0.557039416,14.635923434,9.963084046,0.043366237,0.000235946,0.002939018,-0.000003964,2.331111473,1.56662295,0.973545811,10.286120559,1.264825443,0,1.141341576,0,0.01
10.509808594,734.618080111,-0.557804607,-0.000058187,0.55780461,14.536305734,9.960730529,0.043071143,0.000242113,0.002967593,-0.000003819,2.331111473,1.5666186,0.973545811,10.286045104,1.264817443,0,1.141325361,0,0.01
10.519808594,734.762943156,-0.558569781,-0.000058408,0.558569784,14.436711502,9.958393723,0.042776117,0.000248463,0.002996447,-0.000003701,2.331111473,1.566614126,0.973545811,10.285967512,1.264809467,0,1.141309257,0,0.01
10.529808594,734.906810363,-0.559334933,-0.00005863,0.559334936,14.337140573,9.95607361,0.042481159,0.000255003,0.003025581,-0.000003489,2.331111473,1.566609524,0.973545811,10.285887699,1.264801516,0,1.141293263,0,0.01
10.539808594,735.049681962,-0.560100061,-0.000058853,0.560100064,14.23759278,9.953770173,0.042186268,0.000261738,0.003055254,-0.000003313,2.331111473,1.56660479,0.973545811,10.285805599,1.264793588,0,1.141277379,0,0.01
10.549808594,735.191558183,-0.560865163,-0.000059076,0.560865166,14.138067957,9.951483396,0.041891443,0.000268673,0.003085246,-0.000003129,2.331111473,1.566599921,0.973545811,10.285721145,1.264785683,0,1.141261606,0,0.01
10.559808594,735.332439256,-0.561630237,-0.0000593,0.56163024,14.038565936,9.949213262,0.041596684,0.000275817,0.003115608,-0.000003109,2.331111473,1.566594911,0.973545811,10.285634254,1.264777802,0,1.141245944,0,0.01
10.569808594,735.472325408,-0.56239528,-0.000059524,0.562395283,13.939086554,9.946959755,0.041301992,0.000283175,0.003146272,-0.000002978,2.331111473,1.566589755,0.973545811,10.285544838,1.264769944,0,1.141230392,0,0.01
10.579808594,735.611216863,-0.563160291,-0.000059749,0.563160294,13.839629642,9.944722857,0.041007364,0.000290757,0.00317724,-0.000002853,2.331111473,1.566584449,0.973545811,10.285452805,1.26476211,0,1.141214951,0,0.01
10.589808594,735.749113847,-0.563925267,-0.000059975,0.56392527,13.740195037,9.942502553,0.040712801,0.000298569,0.003208695,-0.000002662,2.331111473,1.566578987,0.973545811,10.28535807,1.264754298,0,1.14119962,0,0.01
10.599808594,735.886016579,-0.564690206,-0.000060201,0.564690209,13.640782573,9.940298826,0.040418302,0.000306619,0.003240582,-0.000002558,2.331111473,1.566573363,0.973545811,10.285260544,1.264746509,0,1.1411844,0,0.01
10.609808594,736.021925282,-0.565455106,-0.000060427,0.565455109,13.541392084,9.93811166,0.040123867,0.000314914,0.003272811,-0.000002405,2.331111473,1.566567574,0.973545811,10.28516014,1.264738742,0,1.14116929,0,0.01
10.619808594,736.156840173,-0.566219964,-0.000060655,0.566219968,13.442023405,9.93594104,0.039829495,0.000323464,0.003305397,-0.000002333,2.331111473,1.566561613,0.973545811,10.285056747,1.264730998,0,1.14115429,0,0.01
10.629808594,736.29076147,-0.566984779,-0.000060882,0.566984783,13.342676371,9.933786949,0.039535185,0.000332277,0.00333836,-0.000002198,2.331111473,1.566555473,0.973545811,10.284950263,1.264723277,0,1.141139401,0,0.01
10.639808594,736.423689388,-0.567749549,-0.000061111,0.567749552,13.243350818,9.931649372,0.039240938,0.000341363,0.003371783,-0.000002114,2.331111473,1.566549149,0.973545811,10.284840582,1.264715577,0,1.141124622,0,0.01
10.649808594,736.555624141,-0.56851427,-0.00006134,0.568514273,13.144046581,9.929528293,0.038946753,0.00035073,0.003405589,-0.000001943,2.331111473,1.566542635,0.973545811,10.284727595,1.264707899,0,1.141109954,0,0.01
10.659808594,736.686565941,-0.569278941,-0.000061569,0.569278944,13.044763496,9.927423697,0.038652629,0.000360388,0.003439751,-0.000001728,2.331111473,1.566535923,0.973545811,10.284611186,1.264700242,0,1.141095396,0,0.01
10.669808594,736.816514999,-0.570043559,-0.000061799,0.570043562,12.945501398,9.925335569,0.038358566,0.000370348,0.003474342,-0.000001598,2.331111473,1.566529006,0.973545811,10.284491228,1.264692607,0,1.141080948,0,0.01
10.679808594,736.945471523,-0.570808122,-0.00006203,0.570808125,12.846260124,9.923263893,0.038064564,0.00038062,0.003509375,-0.000001481,2.331111473,1.566521878,0.973545811,10.284367603,1.264684993,0,1.14106661,0,0.01
10.689808594,737.07343572,-0.571572627,-0.000062261,0.571572631,12.747039509,9.921208654,0.037770621,0.000391216,0.003544787,-0.000001407,2.331111473,1.566514531,0.973545811,10.284240179,1.2646774,0,1.141052383,0,0.01
10.699808594,737.200407796,-0.572337073,-0.000062493,0.572337077,12.647839389,9.919169838,0.037476738,0.000402147,0.003580651,-0.000001244,2.331111473,1.566506957,0.973545811,10.28410882,1.264669828,0,1.141038266,0,0.01
10.709808594,737.326387956,-0.573101457,-0.000062725,0.57310146,12.548659529,9.917191293,0.037182913,0.000413424,0.003616963,-0.000001078,2.331111473,1.566499149,0.973545811,10.283973391,1.26509822,0,1.141024259,0,0.01
10.719808594,737.451376395,-0.573865776,-0.000062958,0.57386578,12.449498885,9.915302248,0.036889144,0.000425059,0.003653642,-0.000000957,2.331111473,1.566491097,0.973545811,10.283833745,1.26627894,0,1.141010362,0,0.01
10.729808594,737.575373304,-0.574630028,-0.000063191,0.574630032,12.350357089,9.913426995,0.03659543,0.000437067,0.003690817,-0.000000916,2.331111473,1.566482793,0.973545811,10.283689729,1.267471669,0,1.140996575,0,0.01
10.739808594,737.69837887,-0.575394211,-0.000063425,0.575394214,12.251234006,9.911565534,0.03630177,0.000449458,0.003728454,-0.000000817,2.331111473,1.566474229,0.973545811,10.283541192,1.26867663,0,1.140982899,0,0.01
10.749808594,737.82039328,-0.576158322,-0.000063659,0.576158325,12.152129496,9.909717861,0.036008163,0.000462249,0.003766545,-0.000000712,2.331111473,1.566465395,0.973545811,10.283387971,1.269894051,0,1.140969332,0,0.01
10.759808594,737.941416717,-0.576922358,-0.000063894,0.576922361,12.053043423,9.907883976,0.03571461,0.000475452,0.003805074,-0.000000549,2.331111473,1.56645628,0.973545811,10.283229895,1.271124165,0,1.140955876,0,0.01
10.769808594,738.061449366,-0.577686317,-0.000064129,0.57768632,11.953975651,9.906063876,0.03542111,0.000489083,0.003844018,-0.000000423,2.331111473,1.566446876,0.973545811,10.283066787,1.272367213,0,1.14094253,0,0.01
10.779808594,738.180491409,-0.578450196,-0.000064365,0.578450199,11.854926041,9.90425756,0.035127663,0.000503158,0.003883471,-0.000000318,2.331111473,1.566437171,0.973545811,10.282898464,1.273623442,0,1.140929294,0,0.01
10.789808594,738.298543025,-0.579213993,-0.000064601,0.579213996,11.755894457,9.902465027,0.034834268,0.000517692,0.003923366,-0.00000026,2.331111473,1.566427154,0.973545811,10.282724737,1.274893106,0,1.140916168,0,0.01
10.799808594,738.415604395,-0.579977705,-0.000064838,0.579977708,11.656880761,9.900686275,0.034540924,0.000532702,0.003963714,-0.000000217,2.331111473,1.566416814,0.973545811,10.282545404,1.276176466,0,1.140903152,0,0.01
10.809808594,738.531675697,-0.580741329,-0.000065076,0.580741333,11.557884817,9.898921304,0.034247632,0.000548207,0.004004533,-0.00000012,2.331111473,1.566406139,0.973545811,10.282360259,1.27747379,0,1.140890246,0,0.01
10.819808594,738.646757106,-0.581504864,-0.000065313,0.581504868,11.458906488,9.897170113,0.033954391,0.000564225,0.004045835,-0.000000014,2.331111473,1.566395116,0.973545811,10.282169087,1.278785354,0,1.14087745,0,0.01
10.829808594,738.760848798,-0.582268306,-0.000065552,0.582268309,11.359945637,9.895432701,0.033661201,0.000580773,0.004087616,0.000000076,2.331111473,1.566383733,0.973545811,10.281971663,1.280111441,0,1.140864764,0,0.01
10.839808594,738.873950946,-0.583031652,-0.00006579,0.583031656,11.261002126,9.893709068,0.03336806,0.000597873,0.00412986,0.000000219,2.331111473,1.566371976,0.973545811,10.281767754,1.281452345,0,1.140852188,0,0.01
10.849808594,738.986063723,-0.5837949,-0.00006603,0.583794904,11.16207582,9.891999213,0.03307497,0.000615546,0.004172598,0.000000355,2.331111473,1.566359831,0.973545811,10.281557113,1.282808365,0,1.140839722,0,0.01
10.859808594,739.097187301,-0.584558047,-0.000066269,0.584558051,11.063166581,9.890303138,0.032781929,0.000633812,0.004215795,0.000000494,2.331111473,1.566347283,0.973545811,10.281339488,1.28417981,0,1.140827366,0,0.01
10.869808594,739.207321848,-0.585321091,-0.00006651,0.585321095,10.964274272,9.888620841,0.032488937,0.000652694,0.004259519,0.000000587,2.331111473,1.566334318,0.973545811,10.281114616,1.285567,0,1.14081512,0,0.01
10.879808594,739.316467532,-0.586084029,-0.00006675,0.586084033,10.865398757,9.886952324,0.032195994,0.000672215,0.004303762,0.000000672,2.331111473,1.566320918,0.973545811,10.280882223,1.286970263,0,1.140802983,0,0.01
10.889808594,739.424624522,-0.586846858,-0.000066991,0.586846862,10.766539899,9.885297586,0.031903099,0.0006924,0.004348495,0.000000747,2.331111473,1.566307069,0.973545811,10.280642022,1.288389936,0,1.140790957,0,0.01
10.899808594,739.531792981,-0.587609575,-0.000067233,0.587609579,10.667697561,9.883656629,0.031610251,0.000713275,0.00439371,0.000000799,2.331111473,1.566292752,0.973545811,10.280393713,1.289826368,0,1.14077904,0,0.01
10.909808594,739.637973075,-0.588372177,-0.000067475,0.588372181,10.568871607,9.882029454,0.031317452,0.000734865,0.004439428,0.000000827,2.331111473,1.566277949,0.973545811,10.280136981,1.291279918,0,1.140767233,0,0.01
10.919808594,739.743164966,-0.589134662,-0.000067717,0.589134666,10.4700619,9.880416062,0.031024699,0.000757199,0.004485644,0.000000899,2.331111473,1.566262642,0.973545811,10.279871499,1.292750957,0,1.140755536,0,0.01
10.929808594,739.847368815,-0.589897028,-0.00006796,0.589897032,10.371268303,9.878816454,0.030731993,0.000780306,0.004532419,0.000000973,2.331111473,1.566246811,0.973545811,10.279596929,1.294239866,0,1.140743949,0,0.01
10.939808594,739.950584782,-0.59065927,-0.000068203,0.590659274,10.27249068,9.877230632,0.030439333,0.000804215,0.004579693,0.00000104,2.331111473,1.566230435,0.973545811,10.279312918,1.29574704,0,1.140732472,0,0.01
10.949808594,740.052813026,-0.591421387,-0.000068447,0.591421391,10.173728895,9.875658598,0.030146719,0.000828959,0.00462752,0.000001073,2.331111473,1.566213494,0.973545811,10.279019096,1.297272885,0,1.140721104,0,0.01
10.959808594,740.154053704,-0.592183375,-0.000068691,0.592183379,10.07498281,9.874100354,0.029854151,0.00085457,0.00467581,0.000001146,2.331111473,1.566195965,0.973545811,10.278715074,1.298817821,0,1.140709847,0,0.01
10.969808594,740.254306971,-0.592945232,-0.000068936,0.592945236,9.976252289,9.872555902,0.029561628,0.000881082,0.004724678,0.000001213,2.331111473,1.566177824,0.973545811,10.278400446,1.300382281,0,1.140698698,0,0.01
10.979808594,740.353572983,-0.593706955,-0.000069181,0.593706959,9.877537197,9.871025245,0.029269149,0.000908532,0.004774029,0.000001263,2.331111473,1.566159047,0.973545811,10.27807479,1.301966713,0,1.14068766,0,0.01
10.989808594,740.451851893,-0.59446854,-0.000069427,0.594468544,9.778837396,9.869508385,0.028976715,0.000936958,0.004823889,0.000001263,2.331111473,1.566139609,0.973545811,10.277737661,1.303571581,0,1.140676732,0,0.01
10.999808594,740.549143851,-0.595229986,-0.000069672,0.59522999,9.68015275,9.868005325,0.028684324,0.000966399,0.004874337,0.000001277,2.331111473,1.566119483,0.973545811,10.277388598,1.305197362,0,1.140665913,0,0.01
11.009808594,740.645449009,-0.595991289,-0.000069919,0.595991293,9.581483123,9.86651607,0.028391977,0.000996895,0.004925293,0.000001328,2.331111473,1.566098641,0.973545811,10.27702712,1.306844551,0,1.140655203,0,0.01
11.019808594,740.740767515,-0.596752447,-0.000070166,0.596752451,9.482828379,9.865040621,0.028099674,0.001028491,0.00497681,0.000001362,2.331111473,1.566077067,0.973545811,10.27665296,1.30851366,0,1.140644604,0,0.01
11.029808594,740.835099517,-0.597513456,-0.000070413,0.59751346,9.384188381,9.863578983,0.027807413,0.00106123,0.00502886,0.000001389,2.331111473,1.566054706,0.973545811,10.276265126,1.310205217,0,1.140634114,0,0.01
11.039808594,740.928445161,-0.598274313,-0.00007066,0.598274317,9.285562993,9.86213116,0.027515194,0.001095161,0.005081473,0.000001413,2.331111473,1.566031537,0.973545811,10.275863292,1.311919772,0,1.140623734,0,0.01
11.049808594,741.020804592,-0.599035016,-0.000070908,0.599035021,9.186952079,9.860697156,0.027223017,0.001130332,0.00513463,0.000001482,2.331111473,1.566007527,0.973545811,10.275446878,1.31365789,0,1.140613463,0,0.01
11.059808594,741.112177953,-0.599795562,-0.000071157,0.599795567,9.088355503,9.859276975,0.026930882,0.001166795,0.005188297,0.000001493,2.331111473,1.565982642,0.973545811,10.275015275,1.31542016,0,1.140603302,0,0.01
11.069808594,741.202565386,-0.600555948,-0.000071405,0.600555952,8.989773129,9.857870623,0.026638788,0.001204606,0.005242532,0.000001515,2.331111473,1.565956844,0.973545811,10.274567845,1.317207191,0,1.140593251,0,0.01
11.079808594,741.291967032,-0.601316171,-0.000071655,0.601316175,8.891204821,9.856478103,0.026346734,0.00124382,0.005297264,0.000001558,2.331111473,1.565930095,0.973545811,10.274103919,1.319019614,0,1.140583309,0,0.01
11.089808594,741.38038303,-0.602076228,-0.000071904,0.602076232,8.792650443,9.855099422,0.026054721,0.001284499,0.005352535,0.000001544,2.331111473,1.565902354,0.973545811,10.273622794,1.320858083,0,1.140573477,0,0.01
11.099808594,741.467813517,-0.602836116,-0.000072154,0.60283612,8.694109858,9.853734586,0.025762748,0.001326704,0.005408395,0.000001561,2.331111473,1.565873579,0.973545811,10.273123738,1.322723279,0,1.140563754,0,0.01
11.109808594,741.554258632,-0.603595832,-0.000072405,0.603595837,8.595582932,9.852383599,0.025470815,0.001370502,0.005464755,0.000001564,2.331111473,1.565843727,0.973545811,10.272605981,1.324615905,0,1.140554141,0,0.01
11.119808594,741.639718508,-0.604355374,-0.000072655,0.604355378,8.497069528,9.851046467,0.025178921,0.001415961,0.00552168,0.000001575,2.331111473,1.565812749,0.973545811,10.272068709,1.326536694,0,1.140544637,0,0.01
11.129808594,741.724193279,-0.605114738,-0.000072907,0.605114742,8.39856951,9.849723199,0.024887065,0.001463155,0.005579124,0.000001597,2.331111473,1.565780597,0.973545811,10.271511075,1.328486406,0,1.140535243,0,0.01
11.139808594,741.807683077,-0.605873922,-0.000073158,0.605873926,8.300082743,9.848413799,0.024595248,0.001512159,0.005637095,0.000001622,2.331111473,1.565747219,0.973545811,10.270932183,1.330465831,0,1.140525958,0,0.01
11.149808594,741.890188034,-0.606632922,-0.00007341,0.606632926,8.201609092,9.847118275,0.02430347,0.001563056,0.00569562,0.000001629,2.331111473,1.565712561,0.973545811,10.270331092,1.332475792,0,1.140516783,0,0.01
11.159808594,741.97170828,-0.607391736,-0.000073662,0.607391741,8.10314842,9.845836635,0.024011728,0.001615928,0.005754703,0.000001658,2.331111473,1.565676567,0.973545811,10.269706817,1.334517142,0,1.140507717,0,0.01
11.169808594,742.052243941,-0.608150361,-0.000073915,0.608150366,8.004700593,9.844568886,0.023720024,0.001670865,0.005814293,0.000001665,2.331111473,1.565639176,0.973545811,10.269058319,1.336590771,0,1.140498761,0,0.01
11.179808594,742.131795145,-0.608908794,-0.000074168,0.608908799,7.906265475,9.843315036,0.023428357,0.00172796,0.005874415,0.000001671,2.331111473,1.565600325,0.973545811,10.268384501,1.338697605,0,1.140489914,0,0.01
11.189808594,742.210362018,-0.609667032,-0.000074422,0.609667037,7.807842931,9.842075093,0.023136726,0.001787313,0.005935053,0.000001693,2.331111473,1.565559947,0.973545811,10.26768421,1.34083861,0,1.140481177,0,0.01
11.199808594,742.287944684,-0.610425073,-0.000074676,0.610425077,7.709432826,9.840849066,0.022845131,0.001849028,0.005996214,0.000001705,2.331111473,1.565517973,0.973545811,10.266956231,1.34301479,0,1.140472549,0,0.01
